Slug,Finance Id,Location Id,Location Name,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,Core Industry,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,Starting Mrr,Lifetime Value,FIRST_MRR_MONTH,Practice Management Software,Integrations,ONBOARDING_HANDOFF_DATE,Starting Bundle,End Bundle,Churn or Retain,Churn Month,lifetime in Month,Week 1 Cases,Week 2 Cases,Week 3 Cases,Week 4 Cases,Week 5 Cases,Week 6 Cases,Week 7 Cases,Week 8 Cases,Week 9 Cases,Week 10 Cases,Week 11 Cases,Week 12 Cases,Reason Billing,Reason Phone System,Reason Data Sync,First Usage Report Month,Inbound Sms Count,Outbound Sms Count,Inbound Call Count,Outbound Call Count,FIRST_MISSED_CALL_SMS_COUNT,Manual Messages Sms Count,Automated Sms Sent Count,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,Inbound Sms Count Activated,Outbound Sms Count Activated,Automated Sms Sent Count Activated,Manual Messages Sms Count Activated,Inbound Call Count Activated,Outbound Call Count Activated,BundleType,First Month SWAT Cases,PMS_Group,Reason Billing Flag,Reason Phone System Flag,Reason Data Sync Flag,split,y_true,y_proba,y_pred,threshold_used,p_churn,business_risk_index,rank_by_p,rank_by_bri
s00458382,458382.0,4f24dd63-7858-48f7-a287-bbb0cdf6807e,Nightingail Healthcare Resources,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,single,2024-10-10,456.72,5956.36,2024-10-31,athenahealth,athenahealth,2024-10-16,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,24.0,110.0,629.0,164.0,76.0,15.0,91.0,False,True,True,1,1,1,1,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1248,1725
s00609557,609557.0,7f299008-9e7a-4392-b7ed-a7942b56310c,Beyond Braces,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-05-21,722.8,10144.1505,2024-05-31,dolphin,dolphin,,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,0.0,1.0,369.0,224.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08374999999999999,1249,1542
s00440426,440426.0,3e6d18bc-8600-4517-8b97-673a54dbf16b,"Kevin A Rauter, Dds",Single,Single,Dental,Dental,Dental,False,False,single,2024-05-28,481.47,8780.46,2024-05-31,softdent,softdent,2024-07-05,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-05-01,1.0,0.0,0.0,23.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,1,plus bundle,17.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.11096938775510204,2171,1195
s00226757,226757.0,07f24f14-725f-467a-b9bd-4fd50a49cef9,LINDSEY OPTICAL,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-10-23,536.92,8486.96,2024-10-31,Crystal PM,Crystal PM,2024-12-04,WeavePlus - Pro,WeavePlus - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,0.0,4.0,3.0,574.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,1,plus bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.125,1250,1099
s00266764,266764.0,ad7728f1-ad71-44e1-ba5e-c109721e93ab,"Dr. Thomas A. Kriss, DDS",Single,Single,Dental,Dental,Dental,False,False,single,2024-03-28,681.43,13742.6,2024-03-31,Eaglesoft 18,Eaglesoft 18,2024-05-03,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2024-04-01,606.0,1635.0,403.0,315.0,11.0,0.0,949.0,True,True,True,1,1,1,0,1,1,plus bundle,7.0,EOD pms,0,1,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3115,3117
s00046668,46668.0,73fdce68-28ba-4d35-968e-b319c03e41ea,Oak Harbor Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-28,580.31,9100.9255,2024-08-31,dentrixg5,dentrixg5,2024-09-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2023-04-01,752.0,2279.0,909.0,850.0,0.0,0.0,2201.0,True,True,False,1,1,1,0,1,1,plus bundle,4.0,EOD pms,1,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0639126801658163,2172,2266
s00609471,609471.0,a161db19-bc59-45e2-82aa-88388440edc7,Russ Ford Orthodontics,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-10-25,723.92,9429.96,2024-10-31,dolphin,dolphin,2024-11-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,22.0,222.0,256.0,277.0,0.0,0.0,91.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2173,2461
s00093439,93439.0,54b4b54e-85f7-42df-a90b-ffb65cffac66,Northwood Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-04,756.82,12979.94,2024-06-30,Eaglesoft 18,Eaglesoft 18,2024-07-28,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-06-01,7.0,1.0,583.0,409.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,1.0,EOD pms,0,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.05159598214285714,3116,3053
s00629980,629980.0,9bf09a86-810e-4b7b-935a-af974d3dcfd0,Center for Oral and Implant Surgery,Single,Single,Dental,Dental,Oral Surgery,False,False,single,2024-06-14,685.76,11756.021,2024-06-30,winomscloudv2,winomscloudv2,2024-06-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,8.0,8.0,563.0,434.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08374999999999999,1251,1543
s00243920,243920.0,91506e76-83b1-4b56-b0c2-3800437d42ec,MELANIE D ROBINSON PA,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-02-12,501.92,10540.32,2024-02-29,dentrixg5,dentrixg5,2024-02-12,WeavePlus - Pro,WeavePlus - Pro,Retain,,21.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-02-01,503.0,1967.0,504.0,299.0,1.0,0.0,1155.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,EOD pms,0,1,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.011367409539473681,3612,3613
s00120131,120131.0,4234c422-5510-4b01-bf10-d58f1d2de9c6,Dr. Michael Hoang DMD,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-18,427.12,7375.04,2024-06-30,opendental,opendental,2024-08-12,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Retain,,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2024-06-01,154.0,1474.0,0.0,0.0,0.0,0.0,214.0,True,False,False,1,1,1,0,0,0,plus bundle,3.0,EOD pms,1,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.16263175675675676,963,990
s00551229,551229.0,4e41337b-990c-4a51-b7a5-b5b399210265,"Adap Tax Financial, Inc.",Single,Single,Other,Financial,Financial Planning,False,False,single,2024-01-03,209.55,4185.2328,2024-01-31,Acuity Scheduling,,2024-01-17,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,22.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2024-01-01,63.0,4.0,297.0,114.0,0.0,0.0,0.0,False,False,True,1,0,0,0,1,1,core bundle,9.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.06282531887755101,2174,2313
s00558945,558945.0,a4111baa-d77c-4be6-aeea-f635e5fecfab,Moving Forward Counseling,Single,Single,Medical,Med-Rehab,Mental Health,False,False,single,2024-01-22,200.92,4420.24,2024-01-31,Simple Practice,,2024-01-29,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-01-01,34.0,35.0,103.0,35.0,0.0,0.0,0.0,False,False,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1252,1726
s00576447,576447.0,a18aad68-a733-457d-a401-e559c145db46,LaComb Health & Wellness,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,,523.97,7859.55,2024-08-31,PracticeFusion,,2024-10-03,WeaveCore - Elite,WeaveCore - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,4.0,5.0,1008.0,620.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,964,1127
s00643873,643873.0,06802d5a-3153-4ece-af56-99a88c995526,Purple Mountain Plumbing,Single,Single,Other,Home Services,Plumbing,False,False,single,,287.02,3821.97,2024-07-31,Quickbooks Online,,2024-10-02,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,0,0,0,0,0,0,core bundle,0.0,Others,0,0,0,all,0,0.48717948717948717,1,0.3333333333333333,0.48717948717948717,0.6333333333333333,62,53
s00455169,455169.0,a1ddfe80-fcdd-48f3-9969-8be6907dec3a,Optimum Internal Medicine and Pediatrics,Single,Single,Medical,Med-Rehab,Pediatrics,False,False,single,2024-04-18,351.31,7052.1094,2024-04-30,eClinicalWorks,,2024-07-27,WeaveCore - Pro,WeaveCore - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,12.0,41.0,502.0,308.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1253,1727
s00561544,561544.0,277cef24-a80e-431a-b2d9-ea70b4625e20,CN Medical Aesthetics & Wellness,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-06-26,411.92,6852.24,2024-06-30,PatientNow,,2024-07-15,WeaveCore - Elite,WeaveCore - Elite,Retain,,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2024-06-01,51.0,74.0,57.0,32.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,1.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1254,1728
s00564718,564718.0,c4996a72-4b1e-4104-aeeb-541fd114bc09,Mobile Dental Xpress,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-06,0.0,54.74,2024-03-31,TAB32,,2024-06-09,WeaveCore - Elite,WeaveCore - Elite,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2024-03-01,0.0,0.0,16.0,0.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,0,core bundle,0.0,Others,0,0,0,all,0,0.48717948717948717,1,0.3333333333333333,0.48717948717948717,0.4243333333333333,63,230
s00647540,647540.0,20d60f7d-359e-46a1-b881-5ca19f6e2822,Community Intervention Group,Single,Single,Medical,Med-Rehab,Mental Health,False,False,single,2024-07-31,406.8,6584.8,2024-07-31,Other (If not listed fill out Slack Workflow #partner-request),,2024-09-25,WeaveCore - Elite,WeaveCore - Elite,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,0.0,0.0,0.0,11.0,0.0,0.0,0.0,False,True,True,0,0,0,0,0,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.18445945945945946,965,906
s00578489,578489.0,ec46da28-0ac0-4b49-b376-c69f5f50b0e4,Mid Florida Physicians Group,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-08-27,456.82,7091.3,2024-08-31,eClinicalWorks,,2024-09-12,WeaveCore - Pro,WeaveCore - Pro,Retain,,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-08-01,1.0,7.0,912.0,166.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,6.0,Others,0,1,0,all,0,0.17703068886486414,0,0.3333333333333333,0.17703068886486414,0.1156452975009725,1172,1192
s00652800,652800.0,bd830d5d-033c-42ab-abcd-dabd5e8ed285,Breaking the Cycle Health and Wellness Center,Single,Single,Medical,Med-Rehab,Mental Health,False,False,single,2024-10-22,186.92,2429.96,2024-10-31,CounSol.com,,2024-12-01,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,1.0,6.0,16.0,10.0,0.0,0.0,0.0,False,False,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,966,1128
s00079462,79462.0,d1a98f47-8aa3-431a-9895-ba769716f4c3,Blue Sky Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-30,445.6,8466.4,2024-04-30,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-05-22,WeaveCore - Pro,WeaveCore - Pro,Retain,,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-05-01,29.0,165.0,510.0,435.0,141.0,0.0,141.0,False,True,True,1,1,1,0,1,1,core bundle,2.0,Others,0,1,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1255,1729
s00654552,654552.0,1c9251a1-b15f-447e-bde9-a918bfd6c351,Aloha Vision Consultants,Single,Single,Optometry,Optometry,Ophthalmology,False,False,single,2024-10-28,406.82,5307.66,2024-10-31,Other (If not listed fill out Slack Workflow #partner-request),,2024-10-28,WeaveCore Software Only - Elite,WeaveCore Software Only - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,0,0,0,0,0,core bundle,0.0,Others,0,0,0,all,0,0.48717948717948717,1,0.3333333333333333,0.48717948717948717,0.6333333333333333,64,54
s00455184,455184.0,af0ddd90-5eb9-4d57-bbce-a1abed9fb623,"Pacific Sports Rehab, PLLC",Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,single,2024-03-21,356.82,4076.4,2024-03-31,WebPT,,2024-04-08,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-03-01,52.0,59.0,146.0,60.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,6.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.07224911670918366,2175,2178
s00564689,564689.0,46b651d3-13aa-4982-bfa3-966434d1cd98,Agile Physical Therapy,Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,single,2024-03-12,456.82,8956.4,2024-03-31,TheraOffice,,2024-03-20,WeaveCore - Elite,WeaveCore - Elite,Retain,,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-01,131.0,238.0,325.0,111.0,91.0,0.0,91.0,False,True,True,1,1,1,0,1,1,core bundle,1.0,Others,1,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.09238190878378377,967,1397
s00456934,456934.0,a591681f-c69c-4593-aba6-b6559eefbb5b,Heartland Podiatry Associates,Single,Single,Medical,Med-Rehab,Podiatry,False,False,single,2024-05-29,516.97,5403.21,2024-05-31,Other (If not listed fill out Slack Workflow #partner-request),,2024-07-02,WeaveCore - Elite,WeaveCore - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,1.0,1.0,3.0,0.0,0.0,0.0,0.0,False,True,True,0,0,0,0,0,0,core bundle,0.0,Others,0,0,0,all,0,0.48717948717948717,1,0.3333333333333333,0.48717948717948717,0.6333333333333333,65,55
s00631138,631138.0,9d5bc8e5-2fe4-4244-9a91-c554ba12cc7a,Enliven Wellness,Single,Single,Medical,Med-Cosmetic,Chiropractic,False,False,single,2024-10-11,456.82,5957.66,2024-10-31,ChiroTouch,,2024-11-20,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,2.0,1390.0,945.0,687.0,1387.0,0.0,1387.0,False,True,True,0,1,1,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.2586227459016393,298,636
s00094744,94744.0,fca9fa22-8190-4859-bd07-75cc75d4ca31,Alexandria Braces,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-04-04,411.92,7963.28,2024-04-30,Quick Ceph,,2024-04-10,WeaveCore - Pro,WeaveCore - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,114.0,268.0,895.0,719.0,201.0,0.0,201.0,False,True,True,1,1,1,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1256,1730
s00534170,534170.0,0ae4aae1-b262-4a7e-b18d-75047ce1dd3a,Built4It Athletics,Single,Single,Medical,Med-Rehab,Other,False,False,single,2024-08-30,306.81,4659.15,2024-08-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-09-13,WeaveCore - Pro,WeaveCore - Pro,Retain,,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-01,595.0,861.0,496.0,232.0,171.0,0.0,171.0,False,True,True,1,1,1,0,1,1,core bundle,2.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.07224911670918366,2176,2179
s00563844,563844.0,d28675d6-d8ef-4976-bcdf-51e6bb607032,"Top Tree Service, LLC",Single,Single,Other,Other,Other,False,False,single,2024-02-20,214.92,4513.32,2024-02-29,Arborgold,,2024-03-06,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,21.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2024-02-01,23.0,28.0,479.0,440.0,0.0,0.0,0.0,False,False,True,1,1,0,0,1,1,core bundle,2.0,Others,0,1,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1257,1731
s00634212,634212.0,7b9c4b19-13f7-4702-9bbe-e79b28560820,Cascade Family Practice,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-06-28,391.82,6802.94,2024-06-30,Canvas Medical EMR,,2024-07-02,WeaveCore - Pro,WeaveCore - Pro,Retain,,17.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-01,231.0,502.0,2132.0,741.0,420.0,0.0,420.0,False,True,True,1,1,1,0,1,1,core bundle,4.0,Others,0,0,1,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.07224911670918366,2177,2180
s00215142,215142.0,33aea0ea-302f-4339-8bb6-067e7a2acc9e,Associated Retina Specialists,Single,Single,Optometry,Optometry,Ophthalmology,False,False,single,2024-08-02,263.82,3957.3,2024-08-31,NextGen Enterprise - Please ensure,,2024-08-09,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,394.0,662.0,28.0,54.0,0.0,0.0,0.0,False,False,True,1,1,0,0,1,1,core bundle,2.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1258,1732
s00652276,652276.0,2a9e76bc-0902-4f34-bc37-ea5c316d866a,Serving Life Chiropractic,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-09-30,356.82,5033.48,2024-09-30,ChiroTouch,,2024-10-31,WeaveCore - Pro,WeaveCore - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,59.0,81.0,426.0,352.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1259,1733
s00605900,605900.0,184ce80c-5b19-4812-a7ee-6933efdeee2a,Southwestern Hearing & Balance,Single,Single,Medical,Med-Rehab,Audiology,False,False,single,2024-05-22,616.92,11344.56,2024-05-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-06-19,WeaveCore - Elite,WeaveCore - Elite,Retain,,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,2024-05-01,1.0,2.0,867.0,702.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,3.0,Others,0,0,1,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.10887499999999999,1260,1325
s00649215,649215.0,ca0b8c30-2bea-4504-927d-d5726da9d574,The Shoreline Clinic,Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,single,2024-08-21,356.82,5409.3,2024-08-31,Jane,,2024-08-21,WeaveCore - Pro,WeaveCore - Pro,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,57.0,108.0,192.0,159.0,28.0,0.0,28.0,False,True,True,1,1,1,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1261,1734
s00533527,533527.0,e13d16ca-670f-4261-888b-c9f769f9a4f7,Spring - Champions Pediatric Dentistry,Single,Single,Dental,Dental,,False,False,databeta-child,2024-03-25,600.72,12047.16,2024-03-31,Dentrix Ascend,,2024-05-06,WeavePlus - Elite,WeavePlus - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,228.0,773.0,1104.0,577.0,179.0,23.0,465.0,True,True,True,1,1,1,1,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2178,2462
s00568765,568765.0,33a5a767-d195-4acf-aea2-bd086f91d996,Hickory Medical Direct Primary Care,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-07-19,470.82,7819.12,2024-07-31,ElationHealth,,2024-07-30,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,15.0,9.0,374.0,227.0,0.0,0.0,0.0,False,True,True,1,0,0,0,1,1,core bundle,4.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.06282531887755101,2179,2314
s00554126,554126.0,ee99fda9-ddc4-4ce3-a12d-cbfb4b9a2d5f,AW Medspa,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-10-10,445.82,5814.66,2024-10-31,PatientNow,,2024-10-28,WeaveCore - Pro,WeaveCore - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2024-10-01,69.0,188.0,156.0,123.0,10.0,0.0,10.0,False,True,True,1,1,1,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1262,1735
s00564536,564536.0,0765402a-7634-487f-ab63-5b8aee85df68,Mass Chiro and Performance,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-03-29,516.79,10506.8,2024-03-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-04-04,WeaveCore - Elite,WeaveCore - Elite,Retain,,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-04-01,396.0,914.0,544.0,342.0,243.0,194.0,437.0,True,True,True,1,1,1,1,1,1,core bundle,6.0,Others,1,0,1,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.09238190878378377,968,1398
s00274628,274628.0,72d1a40f-b097-4f1b-a696-fd067d63c64d,R D Tucker DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-01,177.87,2845.92,2024-07-31,MacPractice DDS,,2024-07-15,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Retain,,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-01,55.0,263.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1,1,0,0,0,0,core bundle,3.0,Others,1,0,0,all,0,0.48717948717948717,1,0.3333333333333333,0.48717948717948717,0.47341666666666665,66,203
