SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON
s00315175,315175.0,94e76f98-1592-4547-8c8b-fb50f054b6b6,Bloom Pediatric Dentistry & Orthodontics,Multi,Multi,Dental,Dental,Pediatric Dentistry,False,False,databeta-child,2024-01-31,477.82,10683.04000,2024-01-31,Dox,,2024-03-02,WeavePlus - Pro,WeaveCore - Pro,Retain,,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-02-01,7.0,1.0,681.0,460.0,0.0,0.0,0.0,False,True,True,,,,,,
s00557394,557394.0,ffcd2acd-5025-4583-ad1b-4f9e649770ac,Advanced Eye Care Center - Shea,Mid Market,Enterprise,Optometry,Optometry,Optometry,False,False,single,2024-01-26,474.47,9203.09000,2024-01-31,Crystal PM,Crystal PM,2024-02-26,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-02-01,1.0,22.0,4.0,8.0,0.0,0.0,21.0,True,True,True,,,,,,
s00514899,514899.0,bb192938-3b79-4468-9bcf-7062369ce0c1,Vienna Periodontics and Implant Surgery - Vienna,Multi,Multi,Dental,Dental,Dental,False,False,databeta-child,2024-03-11,474.47,9603.40000,2024-03-31,Dentrix Ascend,,2024-05-15,WeavePlus - Pro,WeavePlus - Pro,Retain,,20.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-03-01,0.0,0.0,809.0,3.0,0.0,0.0,0.0,True,True,True,,,,,,
s00531549,531549.0,bbdb0949-bca4-47c8-93fd-fed9a3391684,Solomon Health Care,Single,Single,Other,Other,Primary Care,False,False,single,2024-07-17,226.47,3623.52000,2024-07-31,athenahealth,athenahealth,2024-08-12,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,131.0,492.0,382.0,171.0,0.0,0.0,0.0,False,False,True,,,,,,
s00521696,521696.0,aabbdd32-870c-47db-87f4-6f0a6d51c40d,John W Miller DMD,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-24,688.92,15270.24000,2024-01-31,Eaglesoft 18,Eaglesoft 18,2024-02-01,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,2024-01-01,0.0,1.0,3.0,1.0,0.0,0.0,0.0,True,True,True,,,,,,
s00290346,290346.0,38475a11-9b89-40ab-adc7-d59baf24e4ad,Colwick Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-03-08,854.82,17248.40000,2024-03-31,dentrixg5,dentrixg5,2024-03-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,26.0,49.0,741.0,947.0,0.0,0.0,0.0,True,True,True,,,,,,
s00646827,646827.0,50d1cb3b-01ae-4ced-a03e-31cd8ec4fa97,Desmadre Body Spa,Single,Single,Medical,Med-Cosmetic,Other,False,False,single,2024-07-26,206.86,3309.76000,2024-07-31,Vagaro,,2024-07-26,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,63.0,46.0,95.0,4.0,0.0,0.0,0.0,False,False,True,,,,,,
s00642792,642792.0,44e9c3f7-09e0-4453-a871-389207cd3c41,Aspire Rejuvenation - Orlando,Multi,Multi,Medical,Med-Cosmetic,Med Spa,False,False,databeta-child,2024-07-05,606.33,9777.28000,2024-07-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-07-17,WeaveCore - Elite,WeaveCore - Elite,Retain,,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,131.0,514.0,1469.0,1081.0,419.0,0.0,419.0,False,True,True,,,,,,
s00513571,513571.0,b62ef105-c075-40c9-aed8-04be791252ac,Airlite Dental of Elgin,Single,Single,Dental,Dental,Dental,False,False,single,,456.82,7309.12000,2024-07-31,Dentrix G4 Raw,Dentrix G4 Raw,2024-08-09,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,7.0,72.0,448.0,461.0,60.0,0.0,60.0,True,True,True,,,,,,
s00102910,102910.0,2a0b6710-365c-426e-a507-bbeede265c2f,Carolina Vision Center,Single,Single,Optometry,Optometry,Ophthalmology,False,False,single,2024-05-20,753.92,14878.56000,2024-05-31,nextechpractice,nextechpractice,2024-05-20,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,172.0,1261.0,2921.0,1050.0,388.0,17.0,1110.0,True,True,True,,,,,,
s00323604,323604.0,8bbe16a3-d3fb-441d-b478-c596af5126e2,KOPPER FAMILY DENTAL,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-09,336.82,4378.66000,2024-10-31,dentrixg5,dentrixg5,2024-10-15,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,101.0,213.0,167.0,104.0,0.0,0.0,193.0,True,False,True,,,,,,
s00558680,558680.0,67548df9-cbd1-4c6b-abcc-53484409473d,Above & Beyond Animal Care,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-06-14,501.89,8532.13000,2024-06-30,impromed,impromed,2024-07-31,WeavePlus - Pro,WeavePlus - Pro,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,11.0,17.0,651.0,484.0,0.0,0.0,0.0,True,True,True,,,,,,
s00324854,324854.0,a35138a9-69e1-4ead-8557-0951a0b2afee,Celestial Institute of Plastic Surgery,Multi,Multi,Medical,Med-Cosmetic,Plastic Surgery,False,False,databeta-child,2024-03-19,501.92,10290.30000,2024-03-31,Nextech,,2024-04-08,WeaveCore - Pro,WeavePlus - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,2024-03-01,11.0,12.0,192.0,69.0,0.0,0.0,0.0,False,True,True,,,,,,
s00558677,558677.0,0db3946e-89cd-4cb7-986e-19a0eb97b068,Gupta Institute For Pain,Multi,Multi,Medical,Med-Rehab,Medical - Other,False,False,single,2024-03-18,373.10,7462.00000,2024-03-31,Other (If not listed fill out Slack Workflow #partner-request),,2024-05-17,WeaveCore - Elite,WeaveCore - Elite,Retain,,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-01,17.0,46.0,4.0,5.0,0.0,0.0,0.0,False,True,True,,,,,,
s00223021,223021.0,69a8bfa2-a1f6-4ce3-9182-f299a7fa43b1,Associates In Dentistry: Peoria,Multi,Multi,Dental,Dental,Dental,False,False,databeta-child,2024-05-20,468.57,6332.34000,2024-05-31,Eaglesoft 18/19/20/21,,2024-06-13,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,1.0,3.0,1.0,7.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-05-01,521.0,1543.0,715.0,101.0,0.0,0.0,1399.0,True,True,True,,,,,,
s00652642,652642.0,f38cc7f7-be20-4cc6-979c-72dae4514f39,the903np,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-10-04,206.82,2688.66000,2024-10-31,Other (If not listed fill out Slack Workflow #partner-request),,2024-10-14,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,117.0,133.0,65.0,6.0,0.0,34.0,34.0,False,False,True,,,,,,
s00652187,652187.0,8c5009bb-0890-490d-b6a1-9b44a5fe2a41,"Eduardo Cruz, DMD",Single,Single,Dental,Dental,Endodontics,False,False,single,2024-10-15,516.97,4893.41000,2024-10-31,Dental EMR,,2024-10-16,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,10.0,61.0,127.0,143.0,34.0,2.0,36.0,False,True,True,,,,,,
s00344971,344971.0,21bd5b68-ddd6-4ee3-ab5c-4ee2b8ac5ff9,Stone Canyon Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-01-25,346.97,8905.13000,2024-01-31,Crystal PM,Crystal PM,2024-01-25,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-01,175.0,698.0,0.0,0.0,0.0,0.0,505.0,True,True,False,,,,,,
s00344971,344971.0,21bd5b68-ddd6-4ee3-ab5c-4ee2b8ac5ff9,Stone Canyon Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-01-25,346.97,8905.13000,2024-01-31,Crystal PM,Crystal PM,2024-01-25,WeavePlus - Pro,WeavePlus Software Only - Pro,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-01,175.0,698.0,0.0,0.0,0.0,0.0,505.0,True,True,False,,,,,,
s00344971,344971.0,21bd5b68-ddd6-4ee3-ab5c-4ee2b8ac5ff9,Stone Canyon Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-01-25,346.97,8905.13000,2024-01-31,Crystal PM,Crystal PM,2024-01-25,WeavePlus Software Only - Pro,WeavePlus - Pro,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-01,175.0,698.0,0.0,0.0,0.0,0.0,505.0,True,True,False,,,,,,
s00344971,344971.0,21bd5b68-ddd6-4ee3-ab5c-4ee2b8ac5ff9,Stone Canyon Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-01-25,346.97,8905.13000,2024-01-31,Crystal PM,Crystal PM,2024-01-25,WeavePlus Software Only - Pro,WeavePlus Software Only - Pro,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-01,175.0,698.0,0.0,0.0,0.0,0.0,505.0,True,True,False,,,,,,
s00642280,642280.0,07502e56-2f76-41a1-bdf7-8a3c124f05fe,Michael Russ DMD PLLC,Multi,Multi,Dental,Dental,Dental,False,False,single,,644.47,11243.49000,2024-06-30,opendental,opendental,2024-06-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,8.0,5.0,385.0,320.0,0.0,0.0,0.0,True,True,True,,,,,,
s00629964,629964.0,637d3a39-f30d-4944-9b3c-bf8d49dde49f,Goldenberg Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-06,777.82,6426.54000,2024-06-30,opendental,opendental,2024-06-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2024-06-01,3.0,4.0,957.0,767.0,0.0,0.0,0.0,True,True,True,,,,,,
s00625861,625861.0,d8e286b0-edca-4f98-80fc-9fcb7034c336,PAWS Health Partners,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-10-30,425.92,10666.96000,2024-10-31,ezyvet,ezyvet,2024-11-22,WeaveCore - Pro,WeaveCore - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,11.0,1.0,131.0,81.0,0.0,0.0,0.0,False,True,True,,,,,,
s00643575,643575.0,b4ee2ccb-4588-4f0c-af22-b1245ba1f6f3,Crossing Animal Clinic,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-07-15,556.82,8985.12000,2024-07-31,avimark,avimark,2024-07-22,WeavePlus - Pro,WeavePlus - Pro,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,87.0,117.0,903.0,685.0,0.0,0.0,54.0,True,True,True,,,,,,
s00425707,425707.0,df0522fc-56ce-47f1-a334-629e025c1e23,Jennifer Buchanan DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-11,607.02,10433.34000,2024-06-30,drchrono,drchrono,2024-06-24,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,33.0,36.0,185.0,23.0,0.0,7.0,8.0,True,True,True,,,,,,
s00084909,84909.0,fdbe7a79-5752-40b0-9287-6efb9bf590ce,City Dental Care,Multi,Mid Market,Dental,Dental,,False,False,single,2024-02-22,-42.68,8643.72000,2024-02-29,dentrixg5,dentrixg5,2024-04-26,,,Retain,,21.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2023-04-01,6.0,0.0,91.0,58.0,0.0,0.0,0.0,True,True,False,,,,,,
s00558548,558548.0,8e43baf4-354a-4128-b00e-7e09db8d11c0,"Melissa Spaeth, DMD",Single,Single,Dental,Dental,Dental,False,False,single,2024-01-18,644.47,8815.19000,2024-01-31,dentrixAscend,dentrixAscend,2024-01-23,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-01,92.0,294.0,280.0,86.0,26.0,0.0,255.0,True,True,True,,,,,,
s00360743,360743.0,caa8ccb1-a415-40ab-8d73-e465afb89613,"Macron Dental Care. Dr Victor Matute DDS ,Dr John N. Cucuras, DDS PA",Single,Single,Dental,Dental,,False,False,single,2024-02-16,644.47,13679.22000,2024-02-29,opendental,opendental,2024-03-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-02-01,22.0,167.0,342.0,297.0,0.0,0.0,153.0,True,True,True,,,,,,
s00356835,356835.0,23acb7a0-33f4-4830-ad24-59e0bc1792cc,Remedy Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-03,681.92,13093.28000,2024-04-30,opendental,opendental,2024-05-23,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,178.0,1093.0,418.0,535.0,97.0,0.0,340.0,True,True,True,,,,,,
s00580344,580344.0,1e81ff6c-d476-4953-8d64-ab75898b5d9c,"Wayne Bonlie, MD",Single,Single,Medical,Med-Cosmetic,Family Practice,False,False,single,2024-10-07,411.92,4528.46000,2024-10-31,practicefusion,practicefusion,2024-11-14,WeaveCore - Pro,WeaveCore - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,16.0,15.0,619.0,443.0,0.0,0.0,0.0,False,True,True,,,,,,
s00533863,533863.0,a842d9ac-fcc8-4ad6-961e-28816c8e805c,Steven J. Smith M.D.,Single,Single,Medical,Med-Cosmetic,Plastic Surgery,False,False,single,2024-01-25,599.10,13196.60800,2024-01-31,nextech,nextech,2024-02-15,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2024-01-01,382.0,690.0,846.0,574.0,0.0,0.0,112.0,True,True,False,,,,,,
s00115687,115687.0,9d506bf3-8ca9-445c-9653-2eeee5118971,Douglas & Leisner Optometry,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-03-05,656.82,13135.61000,2024-03-31,Compulink Opto,Compulink Opto,2024-04-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2024-03-01,3.0,15.0,147.0,103.0,0.0,0.0,0.0,True,True,True,,,,,,
s00254969,254969.0,940f029d-0ed0-4381-9047-39a7f3156b45,Heiner Orthodontics,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-08-22,681.04,10215.60000,2024-08-31,orthotraccloudv2,orthotraccloudv2,2024-08-30,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,52.0,278.0,332.0,107.0,0.0,0.0,149.0,True,True,True,,,,,,
s00074807,74807.0,81441f61-0fce-4e94-bf46-92e422a4ee3d,Main Street Vet Clinic,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,single,2024-09-05,569.57,7973.98000,2024-09-30,ezyvet,ezyvet,2024-09-05,WeavePlus - Elite,WeavePlus - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-04-01,435.0,620.0,1501.0,670.0,102.0,0.0,102.0,False,True,False,,,,,,
s00564634,564634.0,2aba1ce5-dc2c-4bef-836a-680d82b91869,Dentistry for Children and Adolescents,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-23,756.82,16007.22000,2024-02-29,opendental,opendental,2024-03-15,WeavePlus - Elite,WeavePlus - Elite,Retain,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,2024-02-01,1.0,3.0,0.0,1.0,0.0,0.0,0.0,True,True,True,,,,,,
s00609983,609983.0,e31b4463-0258-4c87-9d7b-7475e063274b,Royal City Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-13,492.48,6646.98140,2024-05-31,dentrixg5,dentrixg5,2024-05-14,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,162.0,427.0,524.0,568.0,128.0,0.0,321.0,True,True,True,,,,,,
s00477767,477767.0,703ad5e3-21da-4bd4-8140-330173045fd2,Lauren M Primiano DMD Inc,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-17,621.01,13662.22000,2024-01-31,Eaglesoft 18,Eaglesoft 18,2024-01-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-01,285.0,969.0,489.0,605.0,85.0,0.0,668.0,True,True,False,,,,,,
s00558840,558840.0,e6abb67c-c8ca-4b19-bd53-52416030a1d1,Countryside Animal Hospital,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,single,2024-02-02,284.82,5981.22000,2024-02-29,avimark,avimark,2024-02-12,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-02-01,245.0,455.0,1606.0,473.0,0.0,0.0,0.0,False,False,True,,,,,,
s00653540,653540.0,f5015935-3a2c-44a1-8158-8f54a6663d5e,Jarrell Medical Clinic,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-10-24,556.87,4580.01000,2024-10-31,eclinicalworks,eclinicalworks,2024-11-18,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,21.0,22.0,461.0,40.0,0.0,0.0,0.0,False,True,True,,,,,,
s00578981,578981.0,8cf51e63-30bb-4417-a12e-e1cf1eb95681,Family 1st Care,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-04-18,509.47,10180.13000,2024-04-30,drchrono,drchrono,2024-04-18,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2024-04-01,449.0,2004.0,1665.0,646.0,537.0,0.0,1814.0,True,True,True,,,,,,
s00653407,653407.0,e6b12d19-0974-42c5-8175-d0325bfffb2f,Dynamic Dental,Multi,Multi,Dental,Dental,Dental,True,False,single,,864.47,11238.11000,2024-10-31,curve,curve,2024-11-15,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,3.0,10.0,365.0,232.0,0.0,0.0,0.0,True,True,True,,,,,,
s00649101,649101.0,dac1218a-9872-452d-819c-d60e77a77baa,Pearl Periodontics PLLC,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-08-20,50.00,8511.84000,2024-08-31,Eaglesoft 18,Eaglesoft 18,2025-03-07,,,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
s00606117,606117.0,eb1d2fbf-fe18-4b30-97cc-3e1cac32a8ff,The Center for Healthy Hearing,Single,Single,Medical,Med-Rehab,Audiology,False,False,single,2024-09-25,474.47,6680.58000,2024-09-30,sycle,sycle,2024-11-12,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00252367,252367.0,d522c0cc-18ec-46f6-b7a1-1a2ae5e6fddc,Jolley Craig R DDS,Enterprise,Enterprise,Dental,Dental,Dental,False,False,single,2024-03-21,299.82,5996.40000,2024-03-31,pddsdenticon,pddsdenticon,2024-04-03,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,20.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,90.0,495.0,283.0,48.0,0.0,0.0,485.0,True,False,True,,,,,,
s00511921,511921.0,52b65684-bda4-461a-b3cd-9b8a8784740d,Mark C. Waring Cosmetic & Reconstructive Periodontics and Implant Surgery,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-29,706.79,9188.27000,2024-10-31,DSN Dental Exec,DSN Dental Exec,2024-10-29,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,58.0,137.0,80.0,45.0,21.0,1.0,110.0,True,True,True,,,,,,
s00610089,610089.0,4b9b1719-3372-4154-8da8-7e5299def7f3,Infinity Eye Care,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-06-18,474.47,8139.75660,2024-06-30,Crystal PM,Crystal PM,2024-06-18,WeavePlus - Pro,WeavePlus - Pro,Retain,,17.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-07-01,37.0,250.0,188.0,113.0,32.0,2.0,133.0,True,True,True,,,,,,
s00401442,401442.0,f8254641-9c34-4011-bbf2-fe712164cab9,Crossroads Family Dentistry,Multi,Multi,Dental,Dental,Dental,False,False,single,2024-02-27,398.34,12354.84000,2024-02-29,Eaglesoft 18,Eaglesoft 18,2024-04-10,,,Retain,,21.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024-03-01,79.0,318.0,641.0,880.0,9.0,0.0,296.0,True,True,True,,,,,,
s00015269,15269.0,7af7a649-e6d0-41b7-a29d-c4b156798b9e,Koval & Koval Dental Associates,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-02,614.51,13519.22000,2024-01-31,dentrixg5,dentrixg5,2024-01-19,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-01-01,313.0,902.0,306.0,143.0,0.0,0.0,684.0,True,True,True,,,,,,
s00219271,219271.0,e4a558bd-3b57-4214-8fb0-d4aba71c3991,Ear to Hear,Multi,Multi,Medical,Med-Rehab,Audiology,False,False,single,2024-06-28,286.87,4876.79000,2024-06-30,sycle,sycle,2024-08-06,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,3.0,16.0,356.0,331.0,0.0,0.0,0.0,True,False,True,,,,,,
s00610683,610683.0,3b3ef7b1-0613-492d-a6e7-86ac3d200c7b,Terence Y. Then DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-08,337.66,6561.46000,2024-04-30,dentrixg5,dentrixg5,2024-04-15,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-04-01,150.0,503.0,359.0,217.0,0.0,0.0,479.0,True,False,True,,,,,,
