SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON,reason_segment
s00532862,532862.0,e042a292-18e3-4564-add9-2ba355e3a945,Center for Ambulatory Surgery,Single,Single,Medical,Med-Rehab,General Surgery,False,False,,2024-01-25,136.82,285.04000,2024-01-31,Other (DO NOT SELECT - If it does not exist slack Danny Perry),,,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2024-04-30,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-01-01,9.0,8.0,0.0,0.0,0.0,0.0,0.0,False,False,False,500Ps000008mfaaIAA,Closed Cancelled,2024-03-21,This office kept calling support asking to be cancelled and emailed the OB about it as well. Supposedly they were upset that we cannot port their numbers and were therefore requesting to cancel. We later got clarification that the business owner refused to sign off on porting the number. AE and OB were both unable to resolve/save.,,,3
s00622027,622027.0,5570c9fa-639e-4275-8ffa-22dbdb053caf,Peniche & Associates,Single,Single,Medical,Med-Rehab,Other,False,False,,,256.82,1052.28000,2024-07-31,Ortho II Edge (cloud),,2024-07-02,WeaveCore Software Only - Pro,WeaveCore Software Only - Pro,Churn,2024-11-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,27.0,899.0,2.0,0.0,0.0,0.0,0.0,False,False,False,500Ps00000Jt27vIAB,Closed Cancelled,2024-10-14,The office has decided to fully cancel and move services to Alive 5 in order to consolidate and save about $1500 per year. He was told by Comcast that Weave cannot port the SMS portion of their number without them upgrading their Comcast package. I let him know that is news to me and shouldn't be the case but he was not interested in staying. He hasn't used much of our services other than Bulk and was not happy that he could not use his SMS number.,Service,Low/No Usage,3
s00664583,664583.0,bc63813d-41f7-4614-9d88-7795728f3327,Galloway Chiropractic & Wellness Clinic: Paige M. Whitfield,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2025-01-13,411.92,411.92000,2025-01-31,Office Ally,,,WeaveCore - Elite,WeaveCore - Elite,Churn,2025-02-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,15.0,49.0,285.0,81.0,18.0,0.0,18.0,False,True,True,500Ps00000Vk8LpIAJ,Closed Cancelled,2025-01-29,The office asked to cancel saying they do not want want to deal with uploading the CSV at all.,,,3
s00643042,643042.0,cb0b84db-2c3e-415c-972e-3c108015063d,T-Up Men's Health and Wellness Centers,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,,,456.82,2515.92000,2024-06-30,PatientNow,,2024-07-09,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-12-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,12.0,30.0,40.0,31.0,15.0,0.0,15.0,False,True,True,500Ps00000NlkqAIAR,Closed Cancelled,2024-11-25,The office is closing down and they are moving phone service to Comcast to bundle with current internet/cable for an extra $12 a month. I did mention Phones Only but with the cost difference they decided to move away and will only be servicing the line for a few more months.,Operational Change,Out of Business,1
s00629233,629233.0,44713459-161a-46bf-ac82-a87c2bf20c05,DrMark.Vet Animal Hospital - Beeville,Single,Multi,Veterinary,Veterinary,Vet Hospital,False,False,,2024-05-21,292.02,876.06000,2024-05-31,Shepherd,,,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2024-08-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,True,500Ps00000CqvY3IAJ,Closed Cancelled,2024-06-13,Office is canceling due to the length of time and amount of rejections that it is taking to get their port order approved. It looks like it has been rejected a few times for authorized user. We have tried the two names the office has given us and have been rejected.,,,3
s00629153,629153.0,e563c0f1-24da-48fa-a24c-020e9bb73fd8,TSCC,Single,Single,Other,Other,Other,False,False,,2024-05-22,306.81,920.43000,2024-05-31,Other (DO NOT SELECT - If it does not exist slack Danny Perry),,2024-05-22,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-08-31,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,26.0,80.0,268.0,161.0,0.0,1.0,1.0,False,True,True,500Ps00000C1IorIAF,Closed Cancelled,2024-05-29,This office had issues with their software and felt they weren't getting very good support to resolve their issues. Requested to cancel and already ported out their phone numbers. AE let us know to cancel them,,,3
s00595830,595830.0,638285fe-dce0-41c9-9ea6-dc5aa5013971,Revolve Physical Therapy,Single,Multi,Medical,Med-Rehab,Physical Therapy,False,False,,,411.92,823.84000,2025-04-30,WebPT,,2025-05-27,WeaveCore - Elite,WeaveCore - Elite,Churn,2025-06-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,118.0,252.0,21.0,2.0,0.0,0.0,0.0,False,True,True,500Ps00000ikjteIAA,Closed Cancelled,2025-05-28,"Office had multiple issues with Weave, mostly phones. Dropped calls, unable to transfer. very frustrated with the down time that Weave caused. They had contacted support multiple times with no resolve.",Product Issues,Product Functionality Issues,3
s00208866,208866.0,673ab4f9-d05b-4559-af86-3561c299993c,IVitality - Bellingham,Single,Multi,Medical,Med-Rehab,Medical - Other,False,False,,2025-01-14,350.92,1403.68000,2025-01-31,Charm Health,,2025-01-28,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-05-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2025-01-01,3.0,3.0,2.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000bUxTdIAK,Closed Cancelled,2025-03-18,"Kaylene is frustrated cause they used Weave in another office and loved it. But they have had many issues since day one. They lost tons of money using us. Terrible onboarding experience. Turned on service and then the office never heard from them again. Office reached out multiple times to get things fixed. Were told all #'s ported over and this wasn't true, patients were getting lost in the mix as their old phone provider was still using phone#'s. The customer wants a refund for the entire service cause it never worked from the beginning. Mentioned getting their attorney involved for the refund and they can show the lack of communication and support.",Customer Experience,Onboarding,3
s00402305,402305.0,db4b0bd2-7ec2-48f9-8de6-6f5adc44f437,OMAHA FAMILY MEDICINE,Single,Single,Medical,Med-Cosmetic,Family Practice,False,False,,2024-03-18,206.81,1240.86000,2024-03-31,PracticeFusion,,2024-03-27,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2024-09-30,6.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2024-03-01,1.0,0.0,133.0,100.0,0.0,0.0,0.0,False,False,True,500Ps00000Eg6AcIAJ,Closed Cancelled,2024-07-16,"Acquired by Think Healthcare who has built out their own on-premise call manager for their call centers, using Phreesia for appointment reminders as it integrates with VEHR.",Operational Change,Acquired,1
s00650830,650830.0,11f16b63-8227-4bc6-81b5-d73f1b4aa7cf,REM ANESTHESIA,Single,Single,Medical,Med-Rehab,Other,False,False,,,356.82,2140.92000,2024-09-30,Tebra,,2024-10-29,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-03-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,187.0,482.0,1130.0,306.0,399.0,0.0,399.0,False,True,True,500Ps00000ZTiHiIAL,Closed Cancelled,2025-02-26,This is a mobile anesthesia practice that provides in office sedation for pediatric dental procedures.  She said that the lack of integration with their PMS Tebra was a big reason for cancellation.,Desired Features/Functionality,Non-Compatible Integration,2
s00654890,654890.0,96cb1086-9429-4cfe-8ed5-1cc63947fe16,Lakeside Orthopedic Institute,Single,Multi,Medical,Med-Rehab,Primary Care,False,False,,,440.92,2645.52000,2024-11-30,eClinicalWorks,,2025-01-23,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-05-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-11-01,0.0,2.0,6.0,2.0,0.0,0.0,0.0,False,True,True,500Ps00000eVgOyIAK,Closed Cancelled,2025-04-15,"calls and emails logged on 537511

the office is under contract with Mango, and doesn't want to pay for 2 services.
app preformance was not great. Lots of dropped calls, and calls that they are unable to answer.
they called support in February nothing was resolved.
they don't like that you cant bring your own phone to weave. there was some back and forth with the BYOD rules and they didn't like that.
in the first 3 months all 5 locations had access to team chat and that went away randomly.
With all of those issues they decided to stay with mango and use their phones since they are under contract with them.",Customer Experience,Support,3
s00665315,665315.0,31020b95-6a50-4ef0-aa1a-ccbcb2ebcf7c,The Nanny Poppins Agency,Single,Single,Other,Legal,Other,False,False,single,2025-02-12,356.82,1427.28000,2025-02-28,Other (If not listed fill out Slack Workflow #software-object-request),,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-06-30,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,385.0,424.0,213.0,26.0,7.0,0.0,7.0,False,True,True,500Ps00000a33W9IAI,Closed Cancelled,2025-03-03,Customer wants private inboxes for texting for each of their providers.  This is not feasible and cannot be worked around with departments filters as they want other providers to be completely incapable of seeing messages not meant for them.,,,1
s00462633,462633.0,f900f143-f6c4-4af0-81cd-13888acd2ed7,"Carmel - Dr. John Lowe, DDS",Single,Multi,Dental,Dental,,False,False,databeta-child,,206.82,620.46000,2025-05-31,Dentrix G6.2-7,,,WeavePlus Software Only - Essentials,WeavePlus Software Only - Essentials,Churn,2025-08-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-11-01,45.0,95.0,124.0,46.0,0.0,0.0,84.0,True,True,False,500Ps00000qUHIRIA4,Closed Cancelled,2025-07-31,"Office is moving to RevenueWell full platform at $300/month for their main office and Satellite with comparable features. They enjoyed using Weave and encountered minimal glitches. A few months ago, we started to bill the Satellite that we did not bill for the first two years due to a sales error and support was not helpful when attempted to make payments. They decided to look elsewhere since they did not like how they were treated in those interactions.",Customer Experience,Billing Issues,1
s00081414,81414.0,8fd4c9d4-ab11-4bd3-b061-0e38b8058a2d,Elan Dental Group - Ann Arbor Location,Single,Multi,Dental,Dental,Dental,False,False,,,607.02,1413.04000,2025-03-31,Dentrix Ascend,,2025-04-17,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-05-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,0.0,0.0,63.0,6.0,0.0,0.0,0.0,True,True,True,500Ps00000fELoCIAW,Closed Cancelled,2025-04-23,"Spoke with Jodi. The customer is stating that the Weave schedule doesn't mirror Dentrix Ascend. If you break an appointment in Weave and Dentrix Ascend doesn't understand that the patient is no longer in the schedule. She has also stated that the Weave insurance verification doesn't work half of the time. Her office is extremely upset that they were told that this would be an automatic feature but discovered that it was not an automatic feature for the Dentrix Ascend interface, and that it only allows for manual updates. It sounds like the customer is also really upset that she had no point of contact during the onboarding process. After she signed the contract, they apparently had minimal onboarding and were left to their own devices. We have tried to assist her with resolving her concerns, but it sounds like she is not interested. The customer stated that she is migrating to SolutionReach for her software and her phone service. Was not able to provide any save plays.",Desired Features,Desired Features,3
s00451769,451769.0,717a66d3-6e28-4f6b-bb6b-4069dee9dc43,Painless Chiropractic & Neuropathy Treatment Center,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2024-09-25,601.12,3606.72000,2024-09-30,ChiroTouch,,2024-11-05,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-03-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,0.0,0.0,44.0,26.0,0.0,0.0,0.0,False,True,True,500Ps00000Zmg2YIAR,Closed Cancelled,2025-02-28,When the office was sold they were told all of the plus features would work but they were sold on a core bundle. they were really disappointed when they didn't have access to the features they were told they would have and want to move back to the service they were using before.,Desired Features/Functionality,Non-Compatible Integration,3
s00580720,580720.0,94f2dcf8-7f8f-4bcf-9ce9-5ca3c323a395,Atlanta Prime Med,Single,Single,Medical,Med-Rehab,Primary Care,False,False,,2025-02-25,320.95,641.90000,2025-02-28,eMedicalPractice,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-04-30,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000aoKQGIA2,Closed Cancelled,2025-03-11,Reached out to Eddie on 3/4 regarding the phone issues that this office has been having. They've requested to see if we can get a technician to go into the office and make sure that the phones are working. Unfortunately they don't have much time on their hands to handle the phone connectivity issues and we've done a lot of troubleshooting already. office unwilling to keep trying and requested to cancel.,,,1
s00629518,629518.0,02133413-3faa-4997-9003-04c21a2beed7,Serene Beauty & Aesthetics,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-05-21,321.92,643.84000,2024-05-31,Vagaro,,2024-05-29,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-07-31,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2024-05-01,9.0,22.0,18.0,7.0,6.0,1.0,7.0,False,True,True,500Ps00000D2nGWIAZ,Closed Cancelled,2024-06-17,Customer is extremely frustrated after her sales experience and feelings of being lied to. Customer is leaving for spectrum and unknown software.,Service,Sales,3
s00523393,523393.0,986f5862-d585-43bd-84b2-1cd5a178c4e4,Ramaswamy Orthodontics - New City,Single,Multi,Dental,Dental,Dental,False,False,,,569.57,1139.14000,2025-02-28,Cloud9Ortho,,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-04-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,0.0,0.0,388.0,176.0,0.0,0.0,0.0,True,True,True,500Ps00000dEScJIAW,Closed Cancelled,2025-04-03,The customer has requested to cancel due to concerns with their Cloud9 integration. They claimed that we were not pulling all their patient data. They also had a lot of frustration over communication with getting their number 10dlc registered.,,,2
s00621646,621646.0,9d4dd38d-ecd6-4b3f-8244-3e247ecb33cc,Eye Wares - Covington,Single,Multi,Optometry,Optometry,Optometry,False,False,,,607.02,2428.08000,2025-04-30,Crystal PM,,2025-06-26,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-08-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,0.0,9.0,105.0,26.0,0.0,0.0,9.0,True,True,True,500Ps00000pDxktIAC,Closed Cancelled,2025-07-21,"Office is cancelling because of call quality issues, calls dropping, issues transferring forms and scheduling data into the PMS, their phone system is blocking incoming phone calls from AT&T.  Their booking are down 30%. They have had support look into these issues and they haven't been able to find a solution. The owner is considering contacting their credit card company and pulling payments back and even said that they would consider legal action against Weave.",Product Issues,Call Quality / Network Compatibility,3
s00652495,652495.0,43a25cbe-1e1e-4bb2-b651-d81043ddb445,Pearl Veterinary Hospital,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2024-12-13,339.34,678.68000,2024-12-31,,,,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2025-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,0.0,90.0,357.0,186.0,0.0,0.0,84.0,True,False,True,500Ps00000SG2grIAD,Closed Cancelled,2025-01-03,This office has been ghosting me since I got their account. Now they’ve contacted support saying they want to cancel because they don’t see enough benefit with Weave compared to the current system they had set.,,,3
s00512118,512118.0,a92c0d15-4e5b-4bb3-a401-dbcb836840c0,Anderson Dental Group,Single,Single,Dental,Dental,Dental,False,False,,2025-03-21,668.92,4013.52000,2025-03-31,Eaglesoft 18,Eaglesoft 18,2025-03-26,Patterson Bundle,Patterson Bundle,Churn,2025-09-30,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,89.0,203.0,64.0,46.0,17.0,0.0,181.0,True,True,True,500Ps00000tg9AYIAY,Closed Cancelled,2025-08-29,"Stacie shares feedback:
- Really enjoyed Weave overall.
- Only negative was phone call quality. Service felt too expensive for their needs.
- Staff isn’t very tech-savvy, so many features weren’t used.

I asked if they contacted support (they did not).
Confirms they’re moving to Mango for better pricing.

My offer options:
- Tech team could troubleshoot phone quality issues. (Stacie declined.)
- One month of free service to keep the account open while they test Mango.
- A software-only option at a lower cost (Stacie is open to reviewing via email).

I will be sending:
- Transition details for porting numbers to Mango (PINs, account info, etc.).
- Information on Weave’s software-only plan.",Value,Cost,3
s00668776,668776.0,364283fb-310b-4aab-86e9-77de82ff8004,Nova Premier Eyecare,Single,Single,Optometry,Optometry,Optometry,False,False,single,,287.47,574.94000,2025-03-31,odlink,odlink,,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2025-05-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,2.0,0.0,413.0,110.0,0.0,0.0,0.0,True,False,False,500Ps00000dM68NIAS,Closed Cancelled,2025-04-04,"The customer requested to cancel due to phone issues.  They had one customer report problems reaching them.  We ran tests and could not replicate the issue. they also had a few more people make the same complaint, and they requested to cancel.",,,3
s00230841,230841.0,8bc82732-97ab-46b1-b6d6-8b5c49745a7e,AVON FAMILY DENTISTRY,Single,Single,Dental,Dental,Dental,False,False,,2024-08-09,516.97,1033.94000,2024-08-31,Eaglesoft 18,Eaglesoft 18,2024-09-13,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2024-10-31,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,102.0,380.0,0.0,0.0,0.0,0.0,363.0,True,False,False,500Ps00000Hx2iOIAR,Closed Cancelled,2024-09-13,"Becky requested to cancel due to forms not coming back correctly or the way she expected. In addition, she quoted there were ""other things promised that were not accurate"" and requested to just be done with Weave. Account was live at the point of cancellation request, but AE did not engage and office persisted on cancelling. Unable to save.",,,3
s00091581,91581.0,c68e3751-86fa-4c6b-916e-61b26f036ba1,Plantation Family DentalCare - Charleston,Single,Multi,Dental,Dental,Dental,False,False,,2024-12-12,806.54,1414.08000,2024-12-31,,,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,44.0,53.0,892.0,663.0,0.0,0.0,0.0,True,True,True,500Ps00000XJyTlIAL,Closed Cancelled,2025-02-10,The customer requested to cancel because WIC does not auto verify for their PMS (Curve( and that was the main reason that they signed up for Weave.  They had asked about a potential downgrade however the AE did not reach out to discuss for a few weeks and they requested to cancel as a result.,,,3
s00087732,87732.0,f3d5d170-8186-4f59-8966-5b98dd14f7e6,T Dental,Single,Single,Dental,Dental,Dental,False,False,,2024-06-17,546.92,1093.84000,2024-06-30,dentrixg5,dentrixg5,2024-06-17,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2024-08-31,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2024-06-01,150.0,483.0,1.0,0.0,0.0,0.0,324.0,True,False,False,500Ps00000EZO7RIAX,Closed Cancelled,2024-07-15,"The practice had a terrible onboarding experience. Their reminders and forms weren't working, the sync app was bugged, and their email marketing wasn't functioning. Despite doing extensive research on Weave, they felt abandoned and had to figure things out on their own. During onboarding, their questions often went unanswered, and the process was rushed and lacked personalization.",Service,Onboarding,2
